date,Air Temp ˚F,Precipitation (inches),Relative Humidity (%),Leaf Wetness (minutes),Wind Speed (mph),Wind Direction (degrees)
3/28/2024 1:00,45.9,0,99,60,2.2,285
3/28/2024 2:00,45.9,0,100,60,1.6,303
3/28/2024 3:00,45.9,0,100,60,0.7,145
3/28/2024 4:00,45.5,0,100,60,5.1,25
3/28/2024 5:00,45.5,0,100,60,0.7,128
3/28/2024 6:00,45.5,0,100,60,0,128
3/28/2024 7:00,45.7,0,100,60,0,334
3/28/2024 8:00,47.7,0,90,46,7.4,331
3/28/2024 9:00,47.8,0,78,23,9.6,336
3/28/2024 10:00,47.3,0,76,12,7.4,354
3/28/2024 11:00,47.7,0,75,12,6.7,352
3/28/2024 12:00,48.6,0,73,12,2.2,345
3/28/2024 13:00,49.6,0,65,12,6.7,341
3/28/2024 14:00,49.5,0,47,12,8.9,310
3/28/2024 15:00,49.5,0,44,12,8.3,330
3/28/2024 16:00,49.8,0,43,12,6.7,348
3/28/2024 17:00,50.7,0,42,12,5.1,11
3/28/2024 18:00,50.7,0,42,12,1.6,351
3/28/2024 19:00,50.2,0,44,12,0.7,29
3/28/2024 20:00,50,0,38,12,6.7,314
3/28/2024 21:00,49.1,0,38,12,8.3,295
3/28/2024 22:00,48.4,0,38,12,9.6,312
3/28/2024 23:00,46.9,0,39,12,9.6,312
3/29/2024 0:00,46.4,0,40,12,11.2,316
3/29/2024 1:00,45.1,0,41,12,11.2,310
3/29/2024 2:00,43.7,0,43,12,5.1,329
3/29/2024 3:00,43,0,44,12,5.1,320
3/29/2024 4:00,41.5,0,47,12,4.5,327
3/29/2024 5:00,41.9,0,48,12,5.1,333
3/29/2024 6:00,39.2,0,53,12,2.9,340
3/29/2024 7:00,36.9,0,59,12,1.6,317
3/29/2024 8:00,41.7,0,55,12,1.6,286
3/29/2024 9:00,45.1,0,48,12,8.9,300
3/29/2024 10:00,47.3,0,48,12,8.9,309
3/29/2024 11:00,48.6,0,42,12,12.8,314
3/29/2024 12:00,51.1,0,37,12,11.9,310
3/29/2024 13:00,53.1,0,34,11,11.9,300
3/29/2024 14:00,55.8,0,34,0,11.2,306
3/29/2024 15:00,54.7,0,33,4,19.5,298
3/29/2024 16:00,55,0,33,7,17.9,302
3/29/2024 17:00,54.1,0,34,0,19.5,296
3/29/2024 18:00,53.2,0,35,0,16.3,316
3/29/2024 19:00,51.4,0,38,0,8.3,317
3/29/2024 20:00,49.5,0,40,0,8.9,324
3/29/2024 21:00,47.7,0,42,0,6,299
3/29/2024 22:00,47.5,0,41,0,7.4,305
3/29/2024 23:00,45.9,0,41,0,5.1,305
3/30/2024 0:00,45.7,0,40,0,6,316
3/30/2024 1:00,45,0,40,0,5.1,299
3/30/2024 2:00,45.5,0,41,0,8.9,321
3/30/2024 3:00,43.9,0,43,0,5.1,337
3/30/2024 4:00,41.5,0,48,0,4.5,333
3/30/2024 5:00,42.8,0,47,0,5.1,324
3/30/2024 6:00,41.9,0,49,0,4.5,320
3/30/2024 7:00,39.4,0,54,0,2.2,305
3/30/2024 8:00,39.4,0,60,12,1.6,184
3/30/2024 9:00,48,0,44,12,6.7,316
3/30/2024 10:00,53.4,0,40,12,2.2,251
3/30/2024 11:00,55.2,0,36,12,6,305
3/30/2024 12:00,55.9,0,43,3,6.7,202
3/30/2024 13:00,54.3,0,41,3,6,251
3/30/2024 14:00,52.2,0,56,21,3.8,248
3/30/2024 15:00,54.7,0,47,12,2.9,206
3/30/2024 16:00,55.6,0,46,15,1.6,202
3/30/2024 17:00,51.6,0.02,71,60,0.7,337
3/30/2024 18:00,49.5,0.04,80,60,0,354
3/30/2024 19:00,47.8,0.04,93,60,1.6,156
3/30/2024 20:00,46.2,0.02,95,60,6,323
3/30/2024 21:00,45.7,0.13,95,60,2.2,17
3/30/2024 22:00,45,0.07,98,60,2.9,194
3/30/2024 23:00,45.7,0.05,97,60,3.8,258
3/31/2024 0:00,45.3,0,97,60,3.8,256
3/31/2024 1:00,45.7,0,97,60,2.9,279
3/31/2024 2:00,44.4,0,96,60,0.7,204
3/31/2024 3:00,46.9,0,96,60,1.6,286
3/31/2024 4:00,50.4,0,85,60,4.5,348
3/31/2024 5:00,47.3,0,88,60,5.1,341
3/31/2024 6:00,46.2,0,87,60,2.2,306
3/31/2024 7:00,43.3,0,92,58,0.7,152
3/31/2024 8:00,47.1,0,88,40,1.6,244
3/31/2024 9:00,51.6,0,75,12,3.8,254
3/31/2024 10:00,54.7,0,70,12,3.8,236
3/31/2024 11:00,55.6,0,65,12,4.5,284
3/31/2024 12:00,56.3,0,67,12,5.1,284
3/31/2024 13:00,56.5,0,62,12,7.4,306
3/31/2024 14:00,56.8,0,62,12,4.5,341
3/31/2024 15:00,58.6,0,65,12,6,347
3/31/2024 16:00,58.3,0,60,12,2.2,177
3/31/2024 17:00,59.4,0,59,12,2.9,91
3/31/2024 18:00,60.8,0,57,12,2.2,66
3/31/2024 19:00,56.3,0,63,12,1.6,95
3/31/2024 20:00,54,0,68,12,2.2,74
3/31/2024 21:00,52.2,0,71,12,1.6,87
3/31/2024 22:00,52.3,0,73,12,2.2,14
3/31/2024 23:00,51.6,0,72,12,1.6,52
4/1/2024 0:00,50.5,0,75,12,2.2,29
4/1/2024 1:00,49.3,0,77,12,2.2,41
4/1/2024 2:00,48.4,0,80,12,0,20
4/1/2024 3:00,49.6,0,79,12,0.7,20
4/1/2024 4:00,49.6,0,81,12,0.7,20
4/1/2024 5:00,49.3,0,83,31,1.6,21
4/1/2024 6:00,48.2,0.04,87,58,0.7,83
4/1/2024 7:00,46.6,0.12,95,60,0,25
4/1/2024 8:00,46.9,0.2,98,60,1.6,51
4/1/2024 9:00,47.3,0.13,99,60,2.9,58
4/1/2024 10:00,47.8,0.16,99,60,5.1,21
4/1/2024 11:00,49.5,0.07,99,60,3.8,67
4/1/2024 12:00,50.7,0.02,97,60,3.8,140
4/1/2024 13:00,51.4,0,95,55,5.1,187
4/1/2024 14:00,51.6,0,95,27,4.5,3
4/1/2024 15:00,52.7,0,94,24,2.2,62
4/1/2024 16:00,53.2,0,93,24,0.7,46
4/1/2024 17:00,53.2,0,91,24,0.7,51
4/1/2024 18:00,52,0,94,24,2.9,69
4/1/2024 19:00,50.9,0,97,39,2.9,58
4/1/2024 20:00,49.5,0,99,60,4.5,37
4/1/2024 21:00,48.9,0,100,60,2.9,56
4/1/2024 22:00,48.7,0,100,60,2.2,104
4/1/2024 23:00,48.2,0,100,60,2.9,77
4/2/2024 0:00,48.2,0,100,60,2.9,94
4/2/2024 1:00,48.4,0,100,60,2.9,132
4/2/2024 2:00,48.6,0.03,100,60,3.8,124
4/2/2024 3:00,48.6,0.08,100,60,5.1,156
4/2/2024 4:00,48.4,0.04,100,60,6,184
4/2/2024 5:00,48,0.04,100,60,2.9,146
4/2/2024 6:00,46.9,0.16,100,60,4.5,136
4/2/2024 7:00,46.9,0.14,100,60,2.2,52
4/2/2024 8:00,46.6,0.25,100,60,5.1,128
4/2/2024 9:00,47.1,0,100,60,4.5,139
4/2/2024 10:00,47.5,0.01,100,60,6,131
4/2/2024 11:00,46.9,0,100,60,6,149
4/2/2024 12:00,46.6,0.19,100,60,6,131
4/2/2024 13:00,46.8,0.19,100,60,2.9,114
4/2/2024 14:00,47.3,0.06,100,60,6,136
4/2/2024 15:00,46.8,0,100,60,6,112
4/2/2024 16:00,47.1,0,100,60,2.9,80
4/2/2024 17:00,46.6,0,100,60,3.8,98
4/2/2024 18:00,46,0.02,100,60,3.8,83
4/2/2024 19:00,45.3,0.01,100,60,5.1,84
4/2/2024 20:00,45,0.01,100,60,4.5,90
4/2/2024 21:00,45,0.04,100,60,2.9,67
4/2/2024 22:00,44.8,0.02,100,60,3.8,83
4/2/2024 23:00,44.6,0,100,60,4.5,74
4/3/2024 0:00,44.4,0,100,60,2.9,83
4/3/2024 1:00,43.9,0.09,100,60,4.5,79
4/3/2024 2:00,43.7,0.06,100,60,3.8,52
4/3/2024 3:00,43.7,0.19,100,60,2.9,90
4/3/2024 4:00,43.7,0.02,100,60,3.8,66
4/3/2024 5:00,43.3,0.06,100,60,3.8,76
4/3/2024 6:00,43.2,0.05,100,60,2.9,104
4/3/2024 7:00,43.2,0.06,100,60,2.9,49
4/3/2024 8:00,43.3,0.02,100,60,4.5,51
4/3/2024 9:00,43.2,0.17,100,60,5.1,25
4/3/2024 10:00,43.5,0.16,100,60,11.9,63
4/3/2024 11:00,44.4,0.01,100,60,3.8,81
4/3/2024 12:00,44.4,0.04,100,60,5.1,45
4/3/2024 13:00,44.4,0.09,100,60,3.8,76
4/3/2024 14:00,45.7,0.1,100,60,3.8,76
4/3/2024 15:00,45.9,0.07,100,60,2.9,66
4/3/2024 16:00,45.5,0.11,100,60,5.1,76
4/3/2024 17:00,44.4,0.02,100,60,4.5,67
4/3/2024 18:00,43.3,0.02,100,60,6,39
4/3/2024 19:00,42.4,0.01,100,60,6.7,15
4/3/2024 20:00,42.3,0.01,100,60,6,4
4/3/2024 21:00,42.3,0,100,60,5.1,326
4/3/2024 22:00,41.7,0,100,60,5.1,0
4/3/2024 23:00,41.9,0,98,60,2.2,42
4/4/2024 0:00,40.8,0,99,60,2.2,341
4/4/2024 1:00,39.6,0,100,60,2.2,11
4/4/2024 2:00,36.7,0,100,60,1.6,243
4/4/2024 3:00,37.2,0,100,60,1.6,247
4/4/2024 4:00,35.2,0,100,60,0,149
4/4/2024 5:00,37,0,100,60,4.5,291
4/4/2024 6:00,35.6,0,100,60,0.7,291
4/4/2024 7:00,36.1,0,100,60,2.2,281
4/4/2024 8:00,37.8,0,100,60,0.7,18
4/4/2024 9:00,46.4,0,85,30,4.5,281
4/4/2024 10:00,45.3,0,77,12,6.7,264
4/4/2024 11:00,47.7,0,73,12,4.5,271
4/4/2024 12:00,50,0,61,12,6.7,261
4/4/2024 13:00,50,0,59,12,7.4,278
4/4/2024 14:00,49.6,0,57,12,6.7,268
4/4/2024 15:00,52.9,0,51,12,2.9,251
4/4/2024 16:00,48,0,60,12,11.9,284
4/4/2024 17:00,43.7,0,84,23,6.7,305
4/4/2024 18:00,45.7,0,74,12,7.4,306
4/4/2024 19:00,45,0,70,12,6,296
4/4/2024 20:00,43.7,0,74,12,2.9,263
4/4/2024 21:00,42.8,0,75,12,4.5,281
4/4/2024 22:00,42.1,0,75,12,5.1,284
4/4/2024 23:00,41.5,0,77,12,6,288
4/5/2024 0:00,41.9,0,77,12,8.9,302
4/5/2024 1:00,41.2,0,79,12,6.7,293
4/5/2024 2:00,40.8,0,77,12,5.1,282
4/5/2024 3:00,40.3,0,79,12,4.5,282
4/5/2024 4:00,40.6,0,78,12,5.1,300
4/5/2024 5:00,40.3,0,78,12,3.8,277
4/5/2024 6:00,40.5,0,78,12,3.8,278
4/5/2024 7:00,41.2,0,80,20,4.5,289
4/5/2024 8:00,39.9,0,89,43,2.9,295
4/5/2024 9:00,41.4,0,91,27,3.8,254
4/5/2024 10:00,43.7,0,85,22,5.1,284
4/5/2024 11:00,41.7,0.02,87,49,7.4,326
4/5/2024 12:00,42.4,0,80,12,6.7,310
4/5/2024 13:00,43.3,0,76,12,6.7,293
4/5/2024 14:00,45.5,0,65,12,10.5,282
4/5/2024 15:00,43.5,0,61,12,12.8,312
4/5/2024 16:00,42.4,0,60,12,12.8,289
4/5/2024 17:00,43.3,0,58,12,10.5,295
4/5/2024 18:00,42.4,0,57,12,7.4,319
4/5/2024 19:00,40.8,0,63,12,11.2,303
4/5/2024 20:00,39.2,0,69,12,8.3,305
4/5/2024 21:00,39,0,66,12,12.8,303
4/5/2024 22:00,37.9,0,67,12,6.7,298
4/5/2024 23:00,37.9,0,66,12,5.1,288
4/6/2024 0:00,38.1,0,68,12,7.4,299
4/6/2024 1:00,38.3,0,68,12,8.3,296
4/6/2024 2:00,38.1,0,69,12,7.4,300
4/6/2024 3:00,38.3,0,70,12,8.3,281
4/6/2024 4:00,38.5,0,72,12,9.6,313
4/6/2024 5:00,39,0,73,12,11.2,312
4/6/2024 6:00,39.2,0,73,12,8.3,295
4/6/2024 7:00,39.9,0,74,12,12.8,324
4/6/2024 8:00,41.2,0,73,12,14.1,314
4/6/2024 9:00,42.6,0,70,12,13.4,317
4/6/2024 10:00,44.8,0,66,12,9.6,317
4/6/2024 11:00,47.5,0,60,12,11.9,337
4/6/2024 12:00,48.7,0,57,12,17.2,319
4/6/2024 13:00,50.2,0,61,12,13.4,323
4/6/2024 14:00,50.2,0,56,12,9.6,317
4/6/2024 15:00,51.1,0,51,12,11.2,326
4/6/2024 16:00,50.9,0,53,12,9.6,321
4/6/2024 17:00,52.2,0,49,12,11.2,324
4/6/2024 18:00,53.6,0,47,12,10.5,329
4/6/2024 19:00,51.3,0,49,12,8.9,337
4/6/2024 20:00,49.6,0,52,12,6,307
4/6/2024 21:00,48.6,0,52,12,4.5,285
4/6/2024 22:00,49.6,0,50,12,7.4,313
4/6/2024 23:00,47.7,0,51,12,4.5,343
4/7/2024 0:00,47.8,0,49,12,6.7,355
4/7/2024 1:00,45.7,0,53,12,5.1,341
4/7/2024 2:00,44.6,0,57,12,4.5,327
4/7/2024 3:00,45.7,0,53,12,6.7,317
4/7/2024 4:00,44.2,0,55,12,6.7,319
4/7/2024 5:00,43.9,0,56,12,7.4,309
4/7/2024 6:00,43.5,0,58,12,7.4,310
4/7/2024 7:00,43.3,0,62,12,6.7,319
4/7/2024 8:00,45.7,0,61,12,7.4,324
4/7/2024 9:00,49.3,0,56,12,8.3,340
4/7/2024 10:00,51.6,0,52,12,9.6,13
4/7/2024 11:00,53.2,0,44,12,9.6,343
4/7/2024 12:00,54.9,0,43,12,9.6,352
4/7/2024 13:00,56.8,0,44,12,6.7,10
4/7/2024 14:00,58.1,0,42,12,9.6,337
4/7/2024 15:00,59.5,0,37,12,7.4,320
4/7/2024 16:00,60.8,0,38,12,6,348
4/7/2024 17:00,61.5,0,36,12,8.3,13
4/7/2024 18:00,61.2,0,35,12,6.7,355
4/7/2024 19:00,59.4,0,36,12,4.5,336
4/7/2024 20:00,52.7,0,43,12,2.2,6
4/7/2024 21:00,50,0,46,12,0.7,28
4/7/2024 22:00,48.7,0,48,12,1.6,28
4/7/2024 23:00,48.2,0,47,12,1.6,28
4/8/2024 0:00,46.4,0,49,12,0,28
4/8/2024 1:00,48.6,0,44,12,0,28
4/8/2024 2:00,48,0,47,12,0,34
4/8/2024 3:00,48.7,0,45,12,3.8,22
4/8/2024 4:00,49.3,0,43,12,2.9,15
4/8/2024 5:00,44.8,0,52,12,0.7,15
4/8/2024 6:00,42.4,0,57,12,1.6,15
4/8/2024 7:00,42.6,0,57,12,1.6,17
4/8/2024 8:00,51.8,0,58,12,0,22
4/8/2024 9:00,52.7,0,50,12,0.7,104
4/8/2024 10:00,54,0,46,12,2.9,142
4/8/2024 11:00,55,0,48,12,2.9,164
4/8/2024 12:00,58.3,0,46,12,5.1,191
4/8/2024 13:00,59.7,0,48,12,8.9,185
4/8/2024 14:00,62.4,0,44,12,8.9,190
4/8/2024 15:00,63.1,0,46,12,6,184
4/8/2024 16:00,63.7,0,47,12,2.2,157
4/8/2024 17:00,65.1,0,46,12,6,192
4/8/2024 18:00,66,0,41,12,4.5,163
4/8/2024 19:00,63.9,0,43,12,1.6,167
4/8/2024 20:00,61.2,0,49,12,2.2,153
4/8/2024 21:00,58.1,0,55,12,0.7,126
4/8/2024 22:00,53.4,0,64,12,0,138
4/8/2024 23:00,52,0,64,12,0,138
4/9/2024 0:00,50.9,0,66,12,0,138
4/9/2024 1:00,49.3,0,70,12,0,138
4/9/2024 2:00,48.9,0,72,12,0.7,101
4/9/2024 3:00,47.5,0,75,12,0,101
4/9/2024 4:00,46,0,76,12,0,101
4/9/2024 5:00,47.8,0,74,19,0.7,195
4/9/2024 6:00,48.4,0,75,12,2.9,17
4/9/2024 7:00,47.5,0,76,12,0,272
4/9/2024 8:00,53.4,0,70,12,1.6,66
4/9/2024 9:00,58.3,0,66,12,1.6,121
4/9/2024 10:00,64.4,0,59,12,0,111
4/9/2024 11:00,68.4,0,51,12,1.6,118
4/9/2024 12:00,68,0,56,12,4.5,212
4/9/2024 13:00,72.9,0,47,12,3.8,129
4/9/2024 14:00,74.8,0,47,12,2.2,191
4/9/2024 15:00,75.6,0,46,12,4.5,143
4/9/2024 16:00,75.9,0,44,12,8.3,190
4/9/2024 17:00,74.8,0,42,12,7.4,167
4/9/2024 18:00,71.6,0,50,12,7.4,178
4/9/2024 19:00,71.4,0,49,12,7.4,160
4/9/2024 20:00,68.2,0,54,12,0.7,160
4/9/2024 21:00,65.3,0,56,12,1.6,150
4/9/2024 22:00,63.9,0,58,12,0,208
4/9/2024 23:00,64,0,59,12,1.6,216
4/10/2024 0:00,61.5,0,65,12,0,87
4/10/2024 1:00,61.9,0,64,12,0.7,208
4/10/2024 2:00,61.3,0,66,12,0,237
4/10/2024 3:00,58.6,0,71,12,0,236
4/10/2024 4:00,58.3,0,74,12,0,147
4/10/2024 5:00,57,0,80,45,0,154
4/10/2024 6:00,58.1,0,77,57,0,153
4/10/2024 7:00,57.9,0,83,60,0,232
4/10/2024 8:00,59.7,0,86,58,2.9,302
4/10/2024 9:00,61.9,0,81,24,0.7,295
4/10/2024 10:00,61.5,0,83,24,0.7,240
4/10/2024 11:00,65.8,0,77,21,2.9,213
4/10/2024 12:00,66.9,0,75,12,2.2,180
4/10/2024 13:00,70.3,0,64,12,4.5,215
4/10/2024 14:00,72,0,61,12,6,163
4/10/2024 15:00,70.2,0,67,12,6.7,175
4/10/2024 16:00,71.8,0,63,12,6,163
4/10/2024 17:00,72.5,0,62,12,2.9,39
4/10/2024 18:00,71.1,0,64,12,2.2,17
4/10/2024 19:00,68.2,0,70,12,0,118
4/10/2024 20:00,66.6,0,73,12,0,118
4/10/2024 21:00,65.8,0,75,12,2.2,48
4/10/2024 22:00,65.3,0,74,12,2.9,35
4/10/2024 23:00,64.2,0,76,12,0,94
4/11/2024 0:00,64,0,76,12,0,77
4/11/2024 1:00,62.4,0,80,12,0,77
4/11/2024 2:00,61.9,0,81,12,0,77
4/11/2024 3:00,62.1,0,80,20,0.7,153
4/11/2024 4:00,60.1,0,88,24,1.6,215
4/11/2024 5:00,60.4,0,90,24,2.9,192
4/11/2024 6:00,60.3,0,90,24,0,199
4/11/2024 7:00,60.8,0,91,30,0,201
4/11/2024 8:00,61.2,0,92,24,2.9,167
4/11/2024 9:00,62.1,0,91,24,7.4,163
4/11/2024 10:00,63.1,0,90,24,6.7,166
4/11/2024 11:00,64.8,0,86,24,8.3,156
4/11/2024 12:00,65.8,0,83,24,9.6,163
4/11/2024 13:00,67.6,0,78,24,9.6,167
4/11/2024 14:00,67.5,0,79,24,13.4,153
4/11/2024 15:00,66.2,0,84,24,10.5,149
4/11/2024 16:00,66.4,0,81,25,11.2,143
4/11/2024 17:00,66.2,0,81,36,8.9,147
4/11/2024 18:00,63.7,0.01,93,60,8.3,146
4/11/2024 19:00,64.2,0,92,60,8.9,152
4/11/2024 20:00,64.4,0,92,60,8.9,149
4/11/2024 21:00,63.5,0.02,94,60,11.2,143
4/11/2024 22:00,63.1,0.03,96,60,11.2,156
4/11/2024 23:00,63.3,0,96,60,9.6,160
4/12/2024 0:00,64,0,94,60,11.9,161
4/12/2024 1:00,63.9,0.01,94,60,12.8,154
4/12/2024 2:00,64,0,92,60,9.6,152
4/12/2024 3:00,63,0.09,95,60,17.9,170
4/12/2024 4:00,61.2,0.01,90,60,8.9,253
4/12/2024 5:00,59.4,0.01,96,60,10.5,191
4/12/2024 6:00,59.4,0.12,100,60,6,206
4/12/2024 7:00,58.3,0.19,89,60,17.9,256
4/12/2024 8:00,54.5,0.01,85,49,11.9,261
4/12/2024 9:00,54,0.03,83,53,7.4,261
4/12/2024 10:00,54.7,0,76,30,8.9,257
4/12/2024 11:00,55.6,0,71,24,8.3,263
4/12/2024 12:00,55.9,0,69,15,7.4,247
4/12/2024 13:00,56.1,0,65,12,11.9,258
4/12/2024 14:00,58.6,0,58,12,11.9,265
4/12/2024 15:00,58.6,0,59,12,15,257
4/12/2024 16:00,58.8,0,63,12,11.2,261
4/12/2024 17:00,56.3,0,72,20,8.3,258
4/12/2024 18:00,57.4,0,61,12,12.8,254
4/12/2024 19:00,55.9,0,65,12,10.5,250
4/12/2024 20:00,52.9,0,72,18,11.9,261
4/12/2024 21:00,52,0,75,17,10.5,258
4/12/2024 22:00,52,0,74,12,13.4,254
4/12/2024 23:00,48.6,0.04,87,41,6.7,250
4/13/2024 0:00,48.2,0.06,91,60,4.5,264
4/13/2024 1:00,47.7,0.11,87,60,10.5,292
4/13/2024 2:00,47.1,0.01,85,60,4.5,277
4/13/2024 3:00,48.4,0,79,48,9.6,284
4/13/2024 4:00,47.3,0,74,24,17.9,288
4/13/2024 5:00,46.8,0,72,24,10.5,288
4/13/2024 6:00,47.3,0,67,16,6.7,281
4/13/2024 7:00,47.7,0,65,12,7.4,278
4/13/2024 8:00,49.5,0,54,12,15.7,285
4/13/2024 9:00,49.6,0,52,12,19.5,284
4/13/2024 10:00,49.8,0,54,12,13.4,288
4/13/2024 11:00,51.8,0,50,12,20.1,281
4/13/2024 12:00,54,0,51,12,17.2,288
4/13/2024 13:00,55,0,49,12,18.6,291
4/13/2024 14:00,55.8,0,47,12,18.6,293
4/13/2024 15:00,57.2,0,43,12,21,307
4/13/2024 16:00,58.8,0,41,12,19.5,306
4/13/2024 17:00,60.4,0,37,12,16.3,295
4/13/2024 18:00,60.8,0,36,12,13.4,288
4/13/2024 19:00,59,0,36,12,11.9,303
4/13/2024 20:00,56.3,0,38,12,8.3,295
4/13/2024 21:00,56.1,0,37,12,10.5,305
4/13/2024 22:00,54.5,0,39,12,2.9,281
4/13/2024 23:00,52,0,45,12,2.2,310
4/14/2024 0:00,52.2,0,47,12,1.6,267
4/14/2024 1:00,44.6,0,64,12,0.7,272
4/14/2024 2:00,44.6,0,66,12,0.7,272
4/14/2024 3:00,46.6,0,63,12,0.7,285
4/14/2024 4:00,48.9,0,57,12,2.9,248
4/14/2024 5:00,47.8,0,59,12,2.2,254
4/14/2024 6:00,47.5,0,60,12,2.9,278
4/14/2024 7:00,47.7,0,61,12,2.9,261
4/14/2024 8:00,45,0,79,12,2.2,173
4/14/2024 9:00,54.5,0,63,12,2.9,208
4/14/2024 10:00,60.6,0,57,12,6.7,178
4/14/2024 11:00,66.7,0,48,12,8.9,195
4/14/2024 12:00,69.8,0,47,12,10.5,173
4/14/2024 13:00,72.3,0,48,12,12.8,184
4/14/2024 14:00,72.7,0,44,12,17.2,181
4/14/2024 15:00,75.2,0,44,12,15,187
4/14/2024 16:00,76.5,0,43,12,16.3,187
4/14/2024 17:00,79,0,41,12,14.1,198
4/14/2024 18:00,80.2,0,36,12,8.9,212
4/14/2024 19:00,75,0,44,12,8.9,183
4/14/2024 20:00,78.6,0,29,12,6.7,277
4/14/2024 21:00,69.8,0,46,12,17.2,348
4/14/2024 22:00,67.3,0,53,12,5.1,7
4/14/2024 23:00,65.8,0,58,12,2.2,29
4/15/2024 0:00,61.9,0.01,77,41,2.9,28
4/15/2024 1:00,58.6,0.11,92,60,2.2,277
4/15/2024 2:00,58.5,0.11,93,60,3.8,258
4/15/2024 3:00,57.6,0.04,94,60,1.6,310
4/15/2024 4:00,57.4,0,94,60,0,303
4/15/2024 5:00,56.8,0,96,60,0.7,350
4/15/2024 6:00,60.4,0,88,60,4.5,296
4/15/2024 7:00,63,0,75,30,6.7,298
4/15/2024 8:00,62.2,0,78,24,3.8,253
4/15/2024 9:00,63.3,0,84,24,2.2,183
4/15/2024 10:00,70.7,0,74,19,2.2,202
4/15/2024 11:00,73.9,0,67,12,2.9,145
4/15/2024 12:00,75,0,50,12,5.1,264
4/15/2024 13:00,76.8,0,48,12,7.4,295
4/15/2024 14:00,68.4,0.03,66,20,10.5,305
4/15/2024 15:00,78.4,0,52,17,3.8,234
4/15/2024 16:00,72,0,66,12,4.5,350
4/15/2024 17:00,78.1,0,48,12,5.1,336
4/15/2024 18:00,78.8,0,40,12,6.7,319
4/15/2024 19:00,75,0,43,12,6.7,330
4/15/2024 20:00,73,0,41,12,8.3,319
4/15/2024 21:00,68.9,0,43,12,4.5,331
4/15/2024 22:00,67.1,0,44,12,3.8,344
4/15/2024 23:00,65.8,0,41,12,6,344
4/16/2024 0:00,63.3,0,39,12,7.4,343
4/16/2024 1:00,59.7,0,41,12,3.8,0
4/16/2024 2:00,55,0,46,12,2.9,8
4/16/2024 3:00,52.5,0,51,12,1.6,100
4/16/2024 4:00,48.7,0,59,12,0.7,293
4/16/2024 5:00,47.3,0,60,12,0,293
4/16/2024 6:00,47.3,0,58,12,0.7,312
4/16/2024 7:00,49.3,0,56,12,1.6,330
4/16/2024 8:00,52.3,0,68,12,0,87
4/16/2024 9:00,61,0,44,12,0.7,84
4/16/2024 10:00,62.1,0,41,12,2.9,140
4/16/2024 11:00,64.4,0,45,12,2.2,131
4/16/2024 12:00,66.4,0,43,12,2.9,183
4/16/2024 13:00,68.5,0,42,12,2.9,175
4/16/2024 14:00,70.3,0,39,12,2.9,180
4/16/2024 15:00,71.2,0,38,12,5.1,206
4/16/2024 16:00,72.1,0,43,12,4.5,194
4/16/2024 17:00,72,0,43,12,4.5,190
4/16/2024 18:00,72,0,37,12,4.5,150
4/16/2024 19:00,69.4,0,44,12,2.2,167
4/16/2024 20:00,63.3,0,53,12,0,208
4/16/2024 21:00,60.6,0,57,12,0.7,226
4/16/2024 22:00,58.3,0,62,12,0.7,122
4/16/2024 23:00,56.3,0,64,12,0,122
4/17/2024 0:00,58.1,0,60,12,0.7,122
4/17/2024 1:00,57.4,0,58,12,0,133
4/17/2024 2:00,54.9,0,62,12,0,132
4/17/2024 3:00,54.5,0,64,12,0,132
4/17/2024 4:00,54.5,0,66,12,0.7,65
4/17/2024 5:00,52.9,0,70,12,0,65
4/17/2024 6:00,51.4,0,75,12,0,59
4/17/2024 7:00,52.2,0,75,29,0,149
4/17/2024 8:00,55.6,0,71,13,2.2,184
4/17/2024 9:00,57,0,70,12,0.7,244
4/17/2024 10:00,57.4,0,64,12,4.5,187
4/17/2024 11:00,57.7,0,70,43,1.6,237
4/17/2024 12:00,61.2,0,63,13,2.9,157
4/17/2024 13:00,63.9,0,61,12,2.2,143
4/17/2024 14:00,62.4,0,68,12,1.6,136
4/17/2024 15:00,64.4,0,65,12,4.5,164
4/17/2024 16:00,67.6,0,65,12,2.2,149
4/17/2024 17:00,68.4,0,69,12,4.5,163
4/17/2024 18:00,67.1,0,72,12,7.4,156
4/17/2024 19:00,64.8,0,76,12,5.1,129
4/17/2024 20:00,63.3,0,81,19,0.7,161
4/17/2024 21:00,63.5,0,85,24,2.9,126
4/17/2024 22:00,62.2,0,89,27,2.9,112
4/17/2024 23:00,60.3,0,92,36,2.2,83
4/18/2024 0:00,60.6,0.09,93,53,2.9,20
4/18/2024 1:00,58.6,0,97,60,2.2,358
4/18/2024 2:00,57.9,0,98,60,0.7,358
4/18/2024 3:00,57.4,0.01,98,60,0,111
4/18/2024 4:00,56.5,0,99,60,0,67
4/18/2024 5:00,57.2,0,99,60,0,77
4/18/2024 6:00,55.6,0,100,60,1.6,88
4/18/2024 7:00,54,0,100,60,1.6,91
4/18/2024 8:00,53.8,0,100,60,0.7,86
4/18/2024 9:00,53.8,0,100,60,1.6,98
4/18/2024 10:00,54.7,0,100,60,1.6,124
4/18/2024 11:00,56.1,0,100,50,0.7,101
4/18/2024 12:00,59.7,0,99,30,0.7,70
4/18/2024 13:00,61.9,0,91,24,2.2,45
4/18/2024 14:00,64.9,0,85,24,2.9,86
4/18/2024 15:00,66.2,0,79,24,3.8,101
4/18/2024 16:00,65.7,0,79,24,2.9,73
